year,month,quarter,mean_expo,std_expo,mean_risk,std_risk,mean_sent,mean_pos,mean_neg,cc_balance,n_firms,Mkt_RF,SMB,HML,RF,Mom,period,mkt_vol_12m,expo_risk_ratio
2008,8,3,0.0019367963340056473,0.003358592487296417,7.822157966922146e-05,0.0002699182426483085,0.0003851034675272287,0.0007525023013311818,-0.000367398836224284,0.001119901137555466,2478,0.015300000000000001,0.034,0.0152,0.0013,-0.044800000000000006,2008.5833333333333,0.03979541906787613,0.04038709401557757
2008,9,3,0.0019367963340056473,0.003358592487296417,7.822157966922146e-05,0.0002699182426483085,0.0003851034675272287,0.0007525023013311818,-0.000367398836224284,0.001119901137555466,2478,-0.0935,-0.010700000000000001,0.056600000000000004,0.0015,0.0086,2008.6666666666667,0.04395796201193163,0.04038709401557757
2008,10,4,0.0017972764005281692,0.0033914129263125916,7.650718045774649e-05,0.00028873650140839706,0.0003267692662852113,0.0007329772900528169,-0.00040620801716549296,0.0011391853072183098,2270,-0.172,-0.0231,-0.0189,0.0008,0.0787,2008.75,0.06005846330994088,0.04256839748100149
2008,11,4,0.0017972764005281692,0.0033914129263125916,7.650718045774649e-05,0.00028873650140839706,0.0003267692662852113,0.0007329772900528169,-0.00040620801716549296,0.0011391853072183098,2270,-0.0774,-0.0301,-0.0621,0.0003,0.0728,2008.8333333333333,0.061161625793441504,0.04256839748100149
2008,12,4,0.0017972764005281692,0.0033914129263125916,7.650718045774649e-05,0.00028873650140839706,0.0003267692662852113,0.0007329772900528169,-0.00040620801716549296,0.0011391853072183098,2270,0.0177,0.0352,0.0005,0.0,-0.0509,2008.9166666666667,0.06279987635096879,0.04256839748100149
2009,1,1,0.0018913022129891084,0.0034091381930706076,6.754106857603872e-05,0.00023883728336932122,0.0003788169407018959,0.0007829488757563534,-0.00040413191770875356,0.001187080793465107,2479,-0.0809,0.0004,-0.11019999999999999,0.0,-0.0236,2009.0,0.06367677077524923,0.035711408013504434
2009,2,1,0.0018913022129891084,0.0034091381930706076,6.754106857603872e-05,0.00023883728336932122,0.0003788169407018959,0.0007829488757563534,-0.00040413191770875356,0.001187080793465107,2479,-0.1014,0.0014000000000000002,-0.066,0.0001,0.0436,2009.0833333333333,0.06614881982043491,0.035711408013504434
2009,3,1,0.0018913022129891084,0.0034091381930706076,6.754106857603872e-05,0.00023883728336932122,0.0003788169407018959,0.0007829488757563534,-0.00040413191770875356,0.001187080793465107,2479,0.0901,-0.001,0.0348,0.0002,-0.1183,2009.1666666666667,0.07633830753278262,0.035711408013504434
2009,4,2,0.00210429351481149,0.0038997694628882537,8.241685457809695e-05,0.00029167563646029254,0.0003907669712746858,0.0008453789281867146,-0.00045461195017953325,0.0012999908783662478,2227,0.1017,0.054000000000000006,0.0538,0.0001,-0.34340000000000004,2009.25,0.08314243118670732,0.03916604317857046
2009,5,2,0.00210429351481149,0.0038997694628882537,8.241685457809695e-05,0.00029167563646029254,0.0003907669712746858,0.0008453789281867146,-0.00045461195017953325,0.0012999908783662478,2227,0.0521,-0.0241,0.0040999999999999995,0.0,-0.1253,2009.3333333333333,0.08548801572930169,0.03916604317857046
2009,6,2,0.00210429351481149,0.0038997694628882537,8.241685457809695e-05,0.00029167563646029254,0.0003907669712746858,0.0008453789281867146,-0.00045461195017953325,0.0012999908783662478,2227,0.0042,0.0258,-0.0276,0.0001,0.0545,2009.4166666666667,0.08402659030799642,0.03916604317857046
2009,7,3,0.002019916656665238,0.003632140140852253,7.238512130304329e-05,0.00026224415348567775,0.00037714056322331763,0.0007983606283754822,-0.00042122006515216457,0.0012195806935276468,2332,0.0774,0.0175,0.0489,0.0001,-0.0554,2009.5,0.0887074503208397,0.03583569524050427
2009,8,3,0.002019916656665238,0.003632140140852253,7.238512130304329e-05,0.00026224415348567775,0.00037714056322331763,0.0007983606283754822,-0.00042122006515216457,0.0012195806935276468,2332,0.0333,-0.011200000000000002,0.076,0.0001,-0.091,2009.5833333333333,0.08939545909083194,0.03583569524050427
2009,9,3,0.002019916656665238,0.003632140140852253,7.238512130304329e-05,0.00026224415348567775,0.00037714056322331763,0.0007983606283754822,-0.00042122006515216457,0.0012195806935276468,2332,0.0408,0.024300000000000002,0.0115,0.0001,-0.0487,2009.6666666666667,0.08668374074237284,0.03583569524050427
2009,10,4,0.002061058756953944,0.003683304916048671,7.931970770633836e-05,0.00033661587757553255,0.0004075127870497036,0.0008095790939352485,-0.00040206633150934794,0.0012116454254445966,2193,-0.0253,-0.0426,-0.0417,0.0,0.024900000000000002,2009.75,0.06893313130062416,0.038484930907584855
2009,11,4,0.002061058756953944,0.003683304916048671,7.931970770633836e-05,0.00033661587757553255,0.0004075127870497036,0.0008095790939352485,-0.00040206633150934794,0.0012116454254445966,2193,0.056299999999999996,-0.025,-0.0033,0.0,0.0039000000000000003,2009.8333333333333,0.0639678517742003,0.038484930907584855
2009,12,4,0.002061058756953944,0.003683304916048671,7.931970770633836e-05,0.00033661587757553255,0.0004075127870497036,0.0008095790939352485,-0.00040206633150934794,0.0012116454254445966,2193,0.027999999999999997,0.0601,-0.0011,0.0001,0.03,2009.9166666666667,0.06397157216650648,0.038484930907584855
2010,1,1,0.0020080645215638853,0.0036733131166278286,7.776559814590891e-05,0.0002803194640299999,0.00040753252599758165,0.0008096947492946392,-0.00040216224828698105,0.0012118569975816203,2480,-0.0335,0.0043,0.0033,0.0,-0.0533,2010.0,0.05817170704045052,0.03872664122001457
2010,2,1,0.0020080645215638853,0.0036733131166278286,7.776559814590891e-05,0.0002803194640299999,0.00040753252599758165,0.0008096947492946392,-0.00040216224828698105,0.0012118569975816203,2480,0.0339,0.0118,0.0318,0.0,0.0369,2010.0833333333333,0.041850089605638845,0.03872664122001457
2010,3,1,0.0020080645215638853,0.0036733131166278286,7.776559814590891e-05,0.0002803194640299999,0.00040753252599758165,0.0008096947492946392,-0.00040216224828698105,0.0012118569975816203,2480,0.063,0.0146,0.0219,0.0001,0.035699999999999996,2010.1666666666667,0.03946076206086551,0.03872664122001457
2010,4,2,0.002070337428183054,0.0036212484539737667,8.43762125056638e-05,0.00032032330031199073,0.0003899001952877209,0.0007862933824195741,-0.0003963931826008156,0.0011826865650203897,2206,0.0199,0.0484,0.0296,0.0001,0.0316,2010.25,0.03372673945915103,0.04075480995589791
2010,5,2,0.002070337428183054,0.0036212484539737667,8.43762125056638e-05,0.00032032330031199073,0.0003899001952877209,0.0007862933824195741,-0.0003963931826008156,0.0011826865650203897,2206,-0.079,0.0013,-0.0248,0.0001,-0.002,2010.3333333333333,0.0449812385132048,0.04075480995589791
2010,6,2,0.002070337428183054,0.0036212484539737667,8.43762125056638e-05,0.00032032330031199073,0.0003899001952877209,0.0007862933824195741,-0.0003963931826008156,0.0011826865650203897,2206,-0.0556,-0.0179,-0.0473,0.0001,-0.027000000000000003,2010.4166666666667,0.049740094186651575,0.04075480995589791
2010,7,3,0.002120908720152413,0.0037262007143597,9.358462701100763e-05,0.0003306784054996833,0.00040196756943268415,0.0008075302861981371,-0.0004055627320067739,0.001213093018204911,2360,0.0692,0.0022,-0.005,0.0001,0.0178,2010.5,0.04882687101723122,0.044124776191124725
2010,8,3,0.002120908720152413,0.0037262007143597,9.358462701100763e-05,0.0003306784054996833,0.00040196756943268415,0.0008075302861981371,-0.0004055627320067739,0.001213093018204911,2360,-0.0478,-0.0301,-0.0173,0.0001,0.0004,2010.5833333333333,0.0512512194976861,0.044124776191124725
2010,9,3,0.002120908720152413,0.0037262007143597,9.358462701100763e-05,0.0003306784054996833,0.00040196756943268415,0.0008075302861981371,-0.0004055627320067739,0.001213093018204911,2360,0.0955,0.0382,-0.0302,0.0001,0.0138,2010.6666666666667,0.05677913882809959,0.044124776191124725
2010,10,4,0.002124288105773672,0.00369031877271203,8.105734919168591e-05,0.00030688284890514883,0.0005007774734411086,0.0008599429893764433,-0.00035916552794457276,0.001219108517321016,2164,0.0387,0.0108,-0.0246,0.0001,0.0146,2010.75,0.056124679927547896,0.03815741619775391
2010,11,4,0.002124288105773672,0.00369031877271203,8.105734919168591e-05,0.00030688284890514883,0.0005007774734411086,0.0008599429893764433,-0.00035916552794457276,0.001219108517321016,2164,0.0059,0.036699999999999997,-0.009000000000000001,0.0001,0.0273,2010.8333333333333,0.0546787782222572,0.03815741619775391
2010,12,4,0.002124288105773672,0.00369031877271203,8.105734919168591e-05,0.00030688284890514883,0.0005007774734411086,0.0008599429893764433,-0.00035916552794457276,0.001219108517321016,2164,0.0682,0.0072,0.0356,0.0001,-0.03,2010.9166666666667,0.0569641726850919,0.03815741619775391
2011,1,1,0.0020074247112922003,0.003479349830051608,7.788103570042685e-05,0.0003191950626682056,0.00042441346798603025,0.0007670076010865347,-0.0003425941509507179,0.0011096017520372526,2576,0.019799999999999998,-0.0229,0.0060999999999999995,0.0001,-0.003,2011.0,0.054890261734968374,0.0387964895433837
2011,2,1,0.0020074247112922003,0.003479349830051608,7.788103570042685e-05,0.0003191950626682056,0.00042441346798603025,0.0007670076010865347,-0.0003425941509507179,0.0011096017520372526,2576,0.0348,0.015,0.0118,0.0001,0.018799999999999997,2011.0833333333333,0.0549126220518203,0.0387964895433837
2011,3,1,0.0020074247112922003,0.003479349830051608,7.788103570042685e-05,0.0003191950626682056,0.00042441346798603025,0.0007670076010865347,-0.0003425941509507179,0.0011096017520372526,2576,0.0045000000000000005,0.024900000000000002,-0.0184,0.0001,0.0345,2011.1666666666667,0.0532603119905745,0.0387964895433837
2011,4,2,0.002092935008165019,0.0037331679508220213,8.900002277610658e-05,0.0003570526032653207,0.0003977147950150408,0.0008130996854318866,-0.0004153848951439622,0.0012284845805758489,2325,0.028999999999999998,-0.0042,-0.024399999999999998,0.0,0.0005,2011.25,0.053408636232751945,0.04252402400289293
2011,5,2,0.002092935008165019,0.0037331679508220213,8.900002277610658e-05,0.0003570526032653207,0.0003977147950150408,0.0008130996854318866,-0.0004153848951439622,0.0012284845805758489,2325,-0.0127,-0.0073,-0.018500000000000003,0.0,-0.006,2011.3333333333333,0.04563384824952424,0.04252402400289293
2011,6,2,0.002092935008165019,0.0037331679508220213,8.900002277610658e-05,0.0003570526032653207,0.0003977147950150408,0.0008130996854318866,-0.0004153848951439622,0.0012284845805758489,2325,-0.0174,-0.0027,-0.002,0.0,0.0182,2011.4166666666667,0.04090814822146184,0.04252402400289293
2011,7,3,0.002056079146098726,0.0036409863836804595,7.34710951433121e-05,0.0002894514944595796,0.00038437844944267513,0.0007651470059713377,-0.00038076854299363055,0.0011459155489649683,2510,-0.0235,-0.011699999999999999,-0.0091,0.0,0.002,2011.5,0.04034026862487746,0.03573359114572973
2011,8,3,0.002056079146098726,0.0036409863836804595,7.34710951433121e-05,0.0002894514944595796,0.00038437844944267513,0.0007651470059713377,-0.00038076854299363055,0.0011459155489649683,2510,-0.0596,-0.0296,-0.024300000000000002,0.0001,-0.0027,2011.5833333333333,0.042146850056640886,0.03573359114572973
2011,9,3,0.002056079146098726,0.0036409863836804595,7.34710951433121e-05,0.0002894514944595796,0.00038437844944267513,0.0007651470059713377,-0.00038076854299363055,0.0011459155489649683,2510,-0.0758,-0.031200000000000002,-0.015300000000000001,0.0,-0.024,2011.6666666666667,0.04150615416216411,0.03573359114572973
2011,10,4,0.00194332427589208,0.0034444812006356783,7.899427719756309e-05,0.00030827588464387096,0.0003273456583986075,0.0007231697532637076,-0.0003958240874673629,0.0011189938407310705,2297,0.1133,0.0305,0.0006,0.0,-0.013999999999999999,2011.75,0.051942143658870954,0.040649043555222676
2011,11,4,0.00194332427589208,0.0034444812006356783,7.899427719756309e-05,0.00030827588464387096,0.0003273456583986075,0.0007231697532637076,-0.0003958240874673629,0.0011189938407310705,2297,-0.0027,-0.0018,-0.0052,0.0,0.0388,2011.8333333333333,0.0520211051284753,0.040649043555222676
2011,12,4,0.00194332427589208,0.0034444812006356783,7.899427719756309e-05,0.00030827588464387096,0.0003273456583986075,0.0007231697532637076,-0.0003958240874673629,0.0011189938407310705,2297,0.0075,-0.005600000000000001,0.0154,0.0,0.0183,2011.9166666666667,0.048292862889464376,0.040649043555222676
2012,1,1,0.001926152391044776,0.0034020837942824716,7.091571791044776e-05,0.0002872916831284885,0.0003197748690298508,0.0007074897723880597,-0.0003877149317164179,0.0010952047041044776,2680,0.050499999999999996,0.020099999999999996,-0.009300000000000001,0.0,-0.0801,2012.0,0.050132432948474914,0.036817291590439935
2012,2,1,0.001926152391044776,0.0034020837942824716,7.091571791044776e-05,0.0002872916831284885,0.0003197748690298508,0.0007074897723880597,-0.0003877149317164179,0.0010952047041044776,2680,0.044199999999999996,-0.0184,0.0042,0.0,-0.0026,2012.0833333333333,0.05072749164990231,0.036817291590439935
2012,3,1,0.001926152391044776,0.0034020837942824716,7.091571791044776e-05,0.0002872916831284885,0.0003197748690298508,0.0007074897723880597,-0.0003877149317164179,0.0010952047041044776,2680,0.031200000000000002,-0.0063,0.011899999999999999,0.0,0.0131,2012.1666666666667,0.05129669491391145,0.036817291590439935
2012,4,2,0.0019840992113511224,0.0032803037500120508,7.576118678526049e-05,0.00030326505830164676,0.0003467597052096569,0.0007465128598051673,-0.0003997531401948327,0.001146266,2361,-0.0085,-0.0037,-0.0077,0.0,0.037200000000000004,2012.25,0.05097586104315364,0.03818417069741786
2012,5,2,0.0019840992113511224,0.0032803037500120508,7.576118678526049e-05,0.00030326505830164676,0.0003467597052096569,0.0007465128598051673,-0.0003997531401948327,0.001146266,2361,-0.0617,0.0012,-0.0095,0.0001,0.0644,2012.3333333333333,0.05427973769504071,0.03818417069741786
2012,6,2,0.0019840992113511224,0.0032803037500120508,7.576118678526049e-05,0.00030326505830164676,0.0003467597052096569,0.0007465128598051673,-0.0003997531401948327,0.001146266,2361,0.038900000000000004,0.0072,0.0055000000000000005,0.0,-0.011000000000000001,2012.4166666666667,0.05508584760227082,0.03818417069741786
2012,7,3,0.0017961132744167656,0.003041758803338794,6.873483511269277e-05,0.0002647177387855149,0.0002787019474100435,0.000652256904310004,-0.0003735549766706208,0.0010258118809806248,2528,0.0079,-0.0276,-0.0006,0.0,0.03,2012.5,0.054376967049059886,0.0382686505716892
2012,8,3,0.0017961132744167656,0.003041758803338794,6.873483511269277e-05,0.0002647177387855149,0.0002787019474100435,0.000652256904310004,-0.0003735549766706208,0.0010258118809806248,2528,0.0254,0.005,0.0123,0.0001,-0.0235,2012.5833333333333,0.050280410668268175,0.0382686505716892
2012,9,3,0.0017961132744167656,0.003041758803338794,6.873483511269277e-05,0.0002647177387855149,0.0002787019474100435,0.000652256904310004,-0.0003735549766706208,0.0010258118809806248,2528,0.0273,0.0045000000000000005,0.016200000000000003,0.0001,-0.0113,2012.6666666666667,0.041558898511083575,0.0382686505716892
2012,10,4,0.0017830427991573034,0.0031607483497686426,6.920541713483146e-05,0.00027492543765028307,0.00029369786844569284,0.0006610331858614233,-0.00036733527621722844,0.0010283684620786518,2134,-0.0176,-0.0109,0.0352,0.0001,0.0005,2012.75,0.03163143813973494,0.03881309707553258
2012,11,4,0.0017830427991573034,0.0031607483497686426,6.920541713483146e-05,0.00027492543765028307,0.00029369786844569284,0.0006610331858614233,-0.00036733527621722844,0.0010283684620786518,2134,0.0078000000000000005,0.006,-0.0086,0.0001,0.0053,2012.8333333333333,0.03133570308575805,0.03881309707553258
2012,12,4,0.0017830427991573034,0.0031607483497686426,6.920541713483146e-05,0.00027492543765028307,0.00029369786844569284,0.0006610331858614233,-0.00036733527621722844,0.0010283684620786518,2134,0.0118,0.015,0.0348,0.0001,-0.029300000000000003,2012.9166666666667,0.0312948732368273,0.03881309707553258
2013,1,1,0.0017469279588801401,0.0028759177456027045,6.7092364391951e-05,0.00028279860001155624,0.00027622764348206476,0.0006397318363954507,-0.00036350418197725283,0.0010032360183727035,2285,0.0557,0.0029,0.0101,0.0,-0.0182,2013.0,0.031890161872314526,0.03840591148038473
2013,2,1,0.0017469279588801401,0.0028759177456027045,6.7092364391951e-05,0.00028279860001155624,0.00027622764348206476,0.0006397318363954507,-0.00036350418197725283,0.0010032360183727035,2285,0.0128,-0.003,0.0021,0.0,0.0123,2013.0833333333333,0.03039846985782292,0.03840591148038473
2013,3,1,0.0017469279588801401,0.0028759177456027045,6.7092364391951e-05,0.00028279860001155624,0.00027622764348206476,0.0006397318363954507,-0.00036350418197725283,0.0010032360183727035,2285,0.0404,0.0083,-0.0022,0.0,0.0192,2013.1666666666667,0.031065234392786845,0.03840591148038473
2013,4,2,0.0017802194508276534,0.003024914582369268,6.788571032132424e-05,0.00032442499848541476,0.0003324927083739046,0.0006713095365141189,-0.00033881684274586173,0.0010101263792599807,2053,0.015600000000000001,-0.023700000000000002,0.0044,0.0,0.0022,2013.25,0.030413975804593898,0.03813333602013474
2013,5,2,0.0017802194508276534,0.003024914582369268,6.788571032132424e-05,0.00032442499848541476,0.0003324927083739046,0.0006713095365141189,-0.00033881684274586173,0.0010101263792599807,2053,0.027999999999999997,0.017,0.026699999999999998,0.0,-0.020099999999999996,2013.3333333333333,0.01912976421150762,0.03813333602013474
2013,6,2,0.0017802194508276534,0.003024914582369268,6.788571032132424e-05,0.00032442499848541476,0.0003324927083739046,0.0006713095365141189,-0.00033881684274586173,0.0010101263792599807,2053,-0.012,0.0131,-0.0005,0.0,0.0043,2013.4166666666667,0.02043856092603566,0.03813333602013474
2013,7,3,0.0017715289039162113,0.002982111189822902,6.943520173041894e-05,0.0002880465937887401,0.0003416016466302368,0.000678329806010929,-0.0003367281684881603,0.0010150579744990893,2194,0.0565,0.0181,0.0058,0.0,0.0174,2013.5,0.02312610193934745,0.03919506910523213
2013,8,3,0.0017715289039162113,0.002982111189822902,6.943520173041894e-05,0.0002880465937887401,0.0003416016466302368,0.000678329806010929,-0.0003367281684881603,0.0010150579744990893,2194,-0.0271,0.0032,-0.0273,0.0,0.0004,2013.5833333333333,0.026874996828752433,0.03919506910523213
2013,9,3,0.0017715289039162113,0.002982111189822902,6.943520173041894e-05,0.0002880465937887401,0.0003416016466302368,0.000678329806010929,-0.0003367281684881603,0.0010150579744990893,2194,0.0377,0.028900000000000002,-0.0118,0.0,0.0302,2013.6666666666667,0.02741371034996018,0.03919506910523213
2013,10,4,0.0018134916103123451,0.0037916799399926185,7.201939266236985e-05,0.00042351811612586544,0.0003207483306891423,0.0006864137307882995,-0.00036566540951908774,0.0010520791403073873,2015,0.0417,-0.015600000000000001,0.012199999999999999,0.0,0.0002,2013.75,0.025816078792923282,0.03971310828322764
2013,11,4,0.0018134916103123451,0.0037916799399926185,7.201939266236985e-05,0.00042351811612586544,0.0003207483306891423,0.0006864137307882995,-0.00036566540951908774,0.0010520791403073873,2015,0.0311,0.0131,0.0019,0.0,0.0039000000000000003,2013.8333333333333,0.025491656388994113,0.03971310828322764
2013,12,4,0.0018134916103123451,0.0037916799399926185,7.201939266236985e-05,0.00042351811612586544,0.0003207483306891423,0.0006864137307882995,-0.00036566540951908774,0.0010520791403073873,2015,0.0281,-0.0044,0.0,0.0,0.0002,2013.9166666666667,0.02519467686683521,0.03971310828322764
2014,1,1,0.0016837676016260162,0.0028608312134872204,6.073095528455285e-05,0.0002464704619462208,0.0003021488630081301,0.0006298848235772357,-0.0003277359532520325,0.0009576207768292682,2459,-0.0332,0.009300000000000001,-0.0199,0.0,0.0161,2014.0,0.028435860841869737,0.036068488085324896
2014,2,1,0.0016837676016260162,0.0028608312134872204,6.073095528455285e-05,0.0002464704619462208,0.0003021488630081301,0.0006298848235772357,-0.0003277359532520325,0.0009576207768292682,2459,0.0466,0.0036,-0.0034999999999999996,0.0,0.0213,2014.0833333333333,0.029495788091717674,0.036068488085324896
2014,3,1,0.0016837676016260162,0.0028608312134872204,6.073095528455285e-05,0.0002464704619462208,0.0003021488630081301,0.0006298848235772357,-0.0003277359532520325,0.0009576207768292682,2459,0.0043,-0.018600000000000002,0.049,0.0,-0.0327,2014.1666666666667,0.02918961391670091,0.036068488085324896
2014,4,2,0.0018654198837420525,0.0034786599772009025,7.02645949137148e-05,0.0003239447767394914,0.00032132461943687555,0.0006955477670299728,-0.0003742231448683015,0.0010697709118982742,2201,-0.0018,-0.0418,0.012199999999999999,0.0,-0.0382,2014.25,0.029752294283828164,0.03766690371396326
2014,5,2,0.0018654198837420525,0.0034786599772009025,7.02645949137148e-05,0.0003239447767394914,0.00032132461943687555,0.0006955477670299728,-0.0003742231448683015,0.0010697709118982742,2201,0.020499999999999997,-0.018500000000000003,-0.001,0.0,0.0089,2014.3333333333333,0.02957060374866575,0.03766690371396326
2014,6,2,0.0018654198837420525,0.0034786599772009025,7.02645949137148e-05,0.0003239447767394914,0.00032132461943687555,0.0006955477670299728,-0.0003742231448683015,0.0010697709118982742,2201,0.026000000000000002,0.0305,-0.0070999999999999995,0.0,0.006500000000000001,2014.4166666666667,0.028303163973469287,0.03766690371396326
2014,7,3,0.0018514715132819195,0.003367962976013198,6.266409468723223e-05,0.00024873602614219995,0.00038655538260497,0.000701917910882605,-0.0003153625205655527,0.0010172804314481578,2334,-0.0203,-0.0418,-0.0008,0.0,-0.0017000000000000001,2014.5,0.027780306955565725,0.03384556060038848
2014,8,3,0.0018514715132819195,0.003367962976013198,6.266409468723223e-05,0.00024873602614219995,0.00038655538260497,0.000701917910882605,-0.0003153625205655527,0.0010172804314481578,2334,0.0424,0.0040999999999999995,-0.005699999999999999,0.0,0.0083,2014.5833333333333,0.025885814238456508,0.03384556060038848
2014,9,3,0.0018514715132819195,0.003367962976013198,6.266409468723223e-05,0.00024873602614219995,0.00038655538260497,0.000701917910882605,-0.0003153625205655527,0.0010172804314481578,2334,-0.0196,-0.0359,-0.0147,0.0,0.006,2014.6666666666667,0.027287520735288263,0.03384556060038848
2014,10,4,0.0018685026233766233,0.0036272052338394813,6.437596706864564e-05,0.0003170003840996761,0.0003922087221706865,0.000724287788961039,-0.0003320790282931354,0.0010563668172541745,2156,0.025099999999999997,0.0405,-0.0163,0.0,-0.0021,2014.75,0.026142210149777894,0.03445323694916004
2014,11,4,0.0018685026233766233,0.0036272052338394813,6.437596706864564e-05,0.0003170003840996761,0.0003922087221706865,0.000724287788961039,-0.0003320790282931354,0.0010563668172541745,2156,0.0256,-0.020499999999999997,-0.0313,0.0,0.0069,2014.8333333333333,0.025831556634895562,0.03445323694916004
2014,12,4,0.0018685026233766233,0.0036272052338394813,6.437596706864564e-05,0.0003170003840996761,0.0003922087221706865,0.000724287788961039,-0.0003320790282931354,0.0010563668172541745,2156,-0.0005,0.0253,0.0212,0.0,0.0103,2014.9166666666667,0.025526117047352703,0.03445323694916004
2015,1,1,0.0018288079421942586,0.0034807744644187004,7.079928077074323e-05,0.00033785204948302936,0.00035696002831301613,0.0007119679421942588,-0.0003550078698387731,0.001066975812033032,2540,-0.031,-0.0059,-0.0345,0.0,0.0374,2015.0,0.025196613228404666,0.038713347238891256
2015,2,1,0.0018288079421942586,0.0034807744644187004,7.079928077074323e-05,0.00033785204948302936,0.00035696002831301613,0.0007119679421942588,-0.0003550078698387731,0.001066975812033032,2540,0.0613,0.0060999999999999995,-0.0179,0.0,-0.031,2015.0833333333333,0.0274098522433084,0.038713347238891256
2015,3,1,0.0018288079421942586,0.0034807744644187004,7.079928077074323e-05,0.00033785204948302936,0.00035696002831301613,0.0007119679421942588,-0.0003550078698387731,0.001066975812033032,2540,-0.0111,0.0305,-0.0038,0.0,0.027000000000000003,2015.1666666666667,0.02810379571042552,0.038713347238891256
2015,4,2,0.0019017792340036562,0.003447207377906427,7.696350319926874e-05,0.0003757432131119875,0.00032279631627056673,0.0007011594104204753,-0.00037836310054844603,0.0010795225109689213,2187,0.0059,-0.029900000000000003,0.018000000000000002,0.0,-0.0727,2015.25,0.0279041364914475,0.04046920787452451
2015,5,2,0.0019017792340036562,0.003447207377906427,7.696350319926874e-05,0.0003757432131119875,0.00032279631627056673,0.0007011594104204753,-0.00037836310054844603,0.0010795225109689213,2187,0.0137,0.0095,-0.0111,0.0,0.056799999999999996,2015.3333333333333,0.027748069820942096,0.04046920787452451
2015,6,2,0.0019017792340036562,0.003447207377906427,7.696350319926874e-05,0.0003757432131119875,0.00032279631627056673,0.0007011594104204753,-0.00037836310054844603,0.0010795225109689213,2187,-0.0152,0.0294,-0.008199999999999999,0.0,0.0301,2015.4166666666667,0.02810682409319949,0.04046920787452451
2015,7,3,0.0018877263474159146,0.003538002258934592,8.114028301886792e-05,0.00042395576540082107,0.0003326425730106645,0.0007043730127153404,-0.0003717304208367514,0.001076103433552092,2437,0.015700000000000002,-0.0417,-0.0416,0.0,0.09970000000000001,2015.5,0.026898004600995035,0.04298307264272313
2015,8,3,0.0018877263474159146,0.003538002258934592,8.114028301886792e-05,0.00042395576540082107,0.0003326425730106645,0.0007043730127153404,-0.0003717304208367514,0.001076103433552092,2437,-0.0602,0.0037,0.0275,0.0,-0.0216,2015.5833333333333,0.031374438302348574,0.04298307264272313
2015,9,3,0.0018877263474159146,0.003538002258934592,8.114028301886792e-05,0.00042395576540082107,0.0003326425730106645,0.0007043730127153404,-0.0003717304208367514,0.001076103433552092,2437,-0.030600000000000002,-0.0263,0.0055000000000000005,0.0,0.0524,2015.6666666666667,0.03217538467194879,0.04298307264272313
2015,10,4,0.0019234418045433034,0.0037696363877688195,7.526471036441078e-05,0.00032530318562579743,0.00033208916138192143,0.0007182787288215806,-0.00038618958163748226,0.001104468310459063,2113,0.0775,-0.019,-0.004699999999999999,0.0,-0.0319,2015.75,0.038784473424140715,0.039130222850313444
2015,11,4,0.0019234418045433034,0.0037696363877688195,7.526471036441078e-05,0.00032530318562579743,0.00033208916138192143,0.0007182787288215806,-0.00038618958163748226,0.001104468310459063,2113,0.005699999999999999,0.0358,-0.0043,0.0,0.0229,2015.8333333333333,0.038210184268309674,0.039130222850313444
2015,12,4,0.0019234418045433034,0.0037696363877688195,7.526471036441078e-05,0.00032530318562579743,0.00033208916138192143,0.0007182787288215806,-0.00038618958163748226,0.001104468310459063,2113,-0.0215,-0.027999999999999997,-0.025699999999999997,0.0001,0.0334,2015.9166666666667,0.038840758816667625,0.039130222850313444
2016,1,1,0.0017589234910465577,0.0031931018823703108,6.782525865499402e-05,0.00029559575650911344,0.00031934884003183446,0.0006865998921607641,-0.00036725106446478315,0.0010538509566255473,2512,-0.0574,-0.034,0.0208,0.0001,0.016,2016.0,0.0414676325036111,0.038560662327940046
2016,2,1,0.0017589234910465577,0.0031931018823703108,6.782525865499402e-05,0.00029559575650911344,0.00031934884003183446,0.0006865998921607641,-0.00036725106446478315,0.0010538509566255473,2512,-0.0006,0.0073,-0.0060999999999999995,0.0002,-0.0435,2016.0833333333333,0.03652079005252493,0.038560662327940046
2016,3,1,0.0017589234910465577,0.0031931018823703108,6.782525865499402e-05,0.00029559575650911344,0.00031934884003183446,0.0006865998921607641,-0.00036725106446478315,0.0010538509566255473,2512,0.0695,0.0075,0.012199999999999999,0.0002,-0.0504,2016.1666666666667,0.04251873294813887,0.038560662327940046
2016,4,2,0.0019555254378612716,0.003737709307397901,7.312901107899807e-05,0.0004126484657833522,0.0003392662610789981,0.0007362060197495183,-0.0003969397408477842,0.0011331457605973025,2076,0.0092,0.0077,0.0322,0.0001,-0.059800000000000006,2016.25,0.042569533137152796,0.03739609105743418
2016,5,2,0.0019555254378612716,0.003737709307397901,7.312901107899807e-05,0.0004126484657833522,0.0003392662610789981,0.0007362060197495183,-0.0003969397408477842,0.0011331457605973025,2076,0.0178,-0.0018,-0.016200000000000003,0.0001,0.0147,2016.3333333333333,0.0427015035928585,0.03739609105743418
2016,6,2,0.0019555254378612716,0.003737709307397901,7.312901107899807e-05,0.0004126484657833522,0.0003392662610789981,0.0007362060197495183,-0.0003969397408477842,0.0011331457605973025,2076,-0.0003,0.006,-0.0149,0.0002,0.042,2016.4166666666667,0.042408796971926226,0.03739609105743418
